ItemSetID,INVOICE_NO,ITEM_ID
683,1616070683/普00871187,14790349
684,1616070684/普00871189,14819946
685,1616070685/普00871189,14819946
686,1616070686/普00871189,15116998
687,1616070687/普00871189,14819951
688,1616070688/普00871189,14790349
689,1616070689/普00871189,14790349
690,1616070690/普00871189,14819946
691,1616070691/普00871190,14790349
692,1616070692/普00871190,14819946
693,1616070693/普00871190,14819946
694,1616070694/普00871190,14819946
695,1616070695/普00871190,14790349
696,1616070696/普00871190,14819946
697,1616070697/普00871190,15116995
698,1616070698/普00871190,15228081
699,1616070699/普00871190,14819946
700,1616070700/普00871190,14819946
701,1616070701/普00871190,14819946
702,1616070702/普00871190,14819950
703,1616070703/普00871190,14790349
704,1616070704/普00871190,14790349
705,1616070705/普00871190,14819946
706,1616070706/普00871190,14819946
707,1616070707/普00871190,14819946
708,1616070708/普00871190,14819946
709,1616070709/普00871190,14790349
710,1616070710/普00871190,14819946
711,1616070711/普00871190,14819950
712,1616070712/普00871190,14819946
713,1616070713/普00871190,14819946
714,1616070714/普00871190,15116998
715,1616070715/普00871190,14790349
716,1616070716/普00871191,14790349
717,1616070717/普00871191,14790349
718,1616070718/普00871191,14790349
719,1616070719/普00871191,14819950
720,1616070720/普00871191,14819946|14819950
721,1616070721/普00871191,14819946
722,1616070722/普00871191,14819950
723,1616070723/普00871191,14819946
724,1616070724/普00871191,14790349
725,1616070725/普00871191,14819946
726,1616070726/普00871188,14819946
727,1616070727/普00871191,14819946
728,1616070728/普00871191,14803931|14981860|15030867|15046861|15103999|15133984|15192082|15247091
729,1616070729/普00871191,14790349
730,1616070730/普00871191,14819946
731,1616070731/普00871191,14790349
732,1616070732/普00871191,14790349
733,1616070733/普00871191,14790349
734,1616070734/普00871191,14819946
735,1616070735/普00871191,14819943
736,1616070736/普00871191,14790349
737,1616070737/普00871191,14819946
738,1616070738/普00871191,14977861
739,1616070739/普00871191,14819946
740,1616070740/普00871191,14819946
741,1616070741/普00871191,14819946
742,1616070742/普00871191,14980184
743,1616070743/普00871191,14819950
744,1616070744/普00871191,14819946
745,1616070745/普00871191,15228081
746,1616070746/普00871191,15116999
747,1616070747/普00871191,14819946
748,1616070748/普00871191,15116995
749,1616070749/普00871191,14819946
750,1616070750/普00871191,14819946
751,1616070751/普00871191,15228082
752,1616070752/普00871191,15228081
753,1616070753/普00871191,14819946
754,1616070754/普00871191,14819946
755,1616070755/普00871191,14790349
756,1616070756/普00871191,14819946
757,1616070757/普00871191,14819946
758,1616070758/普00871191,14819946
759,1616070759/普00871191,14790349
760,1616070760/普00871191,14819946
761,1616070761/普00871192,14819946
762,1616070762/普00871192,14790349
763,1616070763/普00871192,14819951
764,1616070764/普00871192,14790349
765,1616070765/普00871192,14790349
766,1616070766/普00871192,14819946
767,1616070767/普00871192,14790349
768,1616070768/普00871192,14819946
769,1616070769/普00871192,14819952
770,1616070770/普00871192,14830136
771,1616070771/普00871192,14790349
772,1616070772/普00871192,14819946
773,1616070773/普00871192,14819946
774,1616070774/普00871192,14819946
775,1616070775/普00871192,14819946
776,1616070776/普00871192,14819951
777,1616070777/普00871192,14819946
778,1616070778/普00871192,14819946
779,1616070779/普00871192,14819946
780,1616070780/普00871192,15228081
781,1616070781/普00871193,14835889
782,1616070782/普00871193,14819946
783,1616070783/普00871193,14819946
784,1616070784/普00871193,14819946
785,1616070785/普00871193,14819946
786,1616070786/普00871193,14819950
787,1616070787/普00871193,14819946
788,1616070788/普00871193,14819946
789,1616070789/普00871193,14790349
790,1616070790/普00871193,14819946
791,1616070791/普00871193,15228081
792,1616070792/普00871193,15228084
793,1616070793/普00871193,14819959
794,1616070794/普00871193,14830136
795,1616070795/普00871193,14819946
796,1616070796/普00871193,14819946
797,1616070797/普00871193,14977861
798,1616070798/普00871193,14819946
799,1616070799/普00871193,14790349
800,1616070800/普00871193,14819946
801,1616070801/普00871194,14790349
802,1616070802/普00871194,15228082
803,1616070803/普00871194,14819946
804,1616070804/普00871194,14819950
805,1616070805/普00871194,14830136
806,1616070806/普00871194,14830136
807,1616070807/普00871194,14819946
808,1616070808/普00871194,15228081
809,1616070809/普00871194,14790349
810,1616070810/普00871194,14819946
811,1616070811/普00871194,14819946
812,1616070812/普00871194,14790349
813,1616070813/普00871194,14819946
814,1616070814/普00871194,14819946
815,1616070815/普00871194,14819946
816,1616070816/普00871194,14819946
817,1616070817/普00871194,14790349
818,1616070818/普00871194,14819946
819,1616070819/普00871195,15228082
820,1616070820/普00871195,14819943
821,1616070821/普00871195,14819946
822,1616070822/普00871195,14977861
823,1616070823/普00871195,15116998
824,1616070824/普00871195,14790349
825,1616070825/普00871195,14790349
826,1616070826/普00871195,14819946
827,1616070827/普00871195,14819946
828,1616070828/普00871195,14819946
829,1616070829/普00871195,15228082
830,1616070830/普00871195,14819946
831,1616070831/普00871195,14819943
832,1616070832/普00871195,14819946
833,1616070833/普00871195,15228082
834,1616070834/普00871195,14977861
835,1616070835/普00871195,14819946
836,1616070836/普00871195,14819946
837,1616070837/普00871195,15228081
838,1616070838/普00871195,14790349
839,1616070839/普00871195,14819946
840,1616070840/普00871195,14790349
841,1616070841/普00871195,15116998
842,1616070842/普00871195,14819946
843,1616070843/普00871195,14819946
844,1616070844/普00871195,14790349
845,1616070845/普00871195,14819946
846,1616070846/普00871195,14819946
847,1616070847/普00871195,14819946
848,1616070848/普00871195,14980184
849,1616070849/普00871195,14790349|14797043|14797088|14803927|14980181|15103999|15133982|15133984|15203964
850,1616070850/88761402,14935881
851,1616070851/88761403,14935881
852,1616070852/88761404,14980872
853,1616070853,6517622
854,1616070854/88761405,15064921|15145171|15364983
855,1616070855/88761406,14617741
856,1616070856,15166111|15242496|15242560|15363007
857,1616070857/88761407,15073880|15246081|15532001
858,1616070858,15436257|15471066|15471067
859,1616070859,15471068
860,1616070860/88761408,15037958|15242560
861,1616070861/88761409,15037958|15181053|15185961|15185962|15542007|9325588
862,1616070862/88761641,14526773|14972157|14988989|15181053|15192099|15225017|15240983|15242187|15247104|15526998
863,1616070863/88761410,15569991
864,1616070864/88761411,15276185
865,1616070865/88761412,14804168|14844938|14871895|15389959|15553981
866,1616070866/88761413,15631973
867,1616070867/88761414,14804260|14844938
868,1616070868/88761415,14804260|14844938|14871895|15631973
869,1616070869/88761416,15553981
870,1616070870/88761417,14816110
871,1616070871/88761418,14310766|15104957|15151088|15242187|15363007|9325588
872,1616070872/88761419,14806983|15073880|15116000|15151088|15204961|15246081|15263962
873,1616070873/88761420,14310766|15037958|15151088|15151346|15181053|15182032|15185960|15242560|15334066|15372066
874,1616070874/88761546,14925917|14952234|14968998|14971927|14994904|15011906|15015900|15078922|15140228|15371962|15501959
875,1616070875/88761421,14957868|15052017
876,1616070876/88761422,15201033
877,1616070877/88761423,14921003|15352015
878,1616070878/88761424,15352015|15455984
879,1616070879/88761425,15455982
880,1616070880/88761426,14921003|14921004|15201033|15452140|15455982
881,1616070881,15539983
882,1616070882,15539983
883,1616070883/88761427,14921003|14921004|15035996|15201033|15312982|15352015|15452141|15455981|15455982
884,1616070884/88761428,15035996
885,1616070885/88761429,13211594|15037958|15104957|15240983|15242560|15522976
886,1616070886/88761430,14310766|14526773|14988989|15047904|15206971|15526998|15540004
887,1616070887/88761431,15078912|15240983|15372066
888,1616070888,15336249
889,1616070889,14654729|14671860|14675955|14790551|15157064|15192100|15192101|15194056
890,1616070890,15331041|15336249
891,1616070891,14481833|14654729|14671860|15157064|15192100|15194056
892,1616070892,15336249
893,1616070893,14654729|14671860|15157064|15192100|15194056
894,1616070894,14654729|14675955|14790551|15192100|8768587
895,1616070895,14481833|14654729|14675955|14790551|15192100|15194058
896,1616070896/88761437,14534724
897,1616070897/88761438,14925917|14982988|15011882|15011907|15035991|15049889|15242090|15335985|15361983|15489018
898,1616070898,15102173|15331043
899,1616070899,15102173
900,1616070900/88761439,15276101|15276102
901,1616070901/88761440,15242653|15292994|15523968|15523975|15523977
902,1616070902/88761441,15523968
903,1616070903/88761442,14797542|14846195
904,1616070904/88761443,14921004|15452141|15455982
905,1616070905/88761444,14921003|14921004
906,1616070906/88761445,15166167|15323081|15410959|15410962|15589020
907,1616070907/88761446,15351065
908,1616070908/88761447,15015899
909,1616070909/88761448,14935885
910,1616070910/88761449,14935885|15077943|15240969|15313288
911,1616070911/88761450,14992876|15552970|15589174
912,1616070912/88761451,15078922|15151177|15335985|15489018|15570108
913,1616070913/88761452,15455982
914,1616070914/88761453,14925997
915,1616070915/88761454,15137299|15166106|15299965|15382986|15382987
916,1616070916/88761455,15455982
917,1616070917/88761456,14925997|15201035|15312982
918,1616070918/500016773,15193972
919,1616070919/88761458,15331058|15598972|15631973
920,1616070920/88761459,14871895|15117960|15198958|15242494|15331058|15631973
921,1616070921/88761460,15182028|15581973|15598972|15630006
922,1616070922/88761461,14804260
923,1616070923/88761462,14804253
924,1616070924/88761463,15631973
925,1616070925/88761464,14921003|15046941|15352015|15452141
926,1616070926/88761465,15078912|15151088|6642591
927,1616070927/88761466,15487055
928,1616070928/88761467,15308958|15487055
929,1616070929/88761468,15201033|15352015
930,1616070930/88761469,15201033|15352015|15452140|15455982
931,1616070931/88761470,14993040
932,1616070932/88761471,14526773|14995881|15047904|15145331|15185960|15240983|15242560
933,1616070933/88761472,15464070
934,1616070934/88761473,15046030|15047904|15071960|15086044|15185960|15192099|15240983|15242560|15312000|15540004
935,1616070935/88761474,15540004
936,1616070936/88761475,14972157
937,1616070937/88761476,13211594|14310766|15037958
938,1616070938/88761477,15325005|15404030|15464963
939,1616070939/88761478,14921004|15201033|15352015|15452141|15455981|15455982
940,1616070940/88761479,15151088|15181053|15182032|15185962
941,1616070941/88761480,14526773|15078912|15089999|15181053|15185962
942,1616070942/88761481,15037958|15078912|15240983|6642591
943,1616070943/88761482,15073879|15104957|6642591
944,1616070944,15471068
945,1616070945,15471068
946,1616070946,15554042
947,1616070947,15471068|15547003|15570048
948,1616070948,15570048
949,1616070949,15436258|15471068|15570048
950,1616070950,15471068
951,1616070951,15471068
952,1616070952,15245997|15471068|15547003
953,1616070953,15471068
954,1616070954,15570048
955,1616070955,15471068|15570048
956,1616070956,15471068|15570048
957,1616070957,15471068|15570048
958,1616070958,15570048
959,1616070959,15405031|15471069
960,1616070960,15245997|15471068|15570048
961,1616070961/88761483,14871895|15389959
962,1616070962/88761484,15104957|15151088|15181053|15185962|15185963|15192099|15372066
963,1616070963/88761485,15372066
964,1616070964/88761486,14310766|14988989|15037958|15046030|15078912|15181053|15185960|15185961|15185962|15192099|15242560|15540004
965,1616070965/88761487,15078912|15526998|6642591
966,1616070966,15336249
967,1616070967,15336249
968,1616070968,15331043
969,1616070969,15331043
970,1616070970,14481833|14675955|14790551|15157064|15192100
971,1616070971,14481833|14671860|15157064
972,1616070972,14481833|14671860|14790551|15157064|8768587
973,1616070973,14481833|14671860|15157064|15192100
974,1616070974,14481833|14654729|14671860|15192100|8768587
975,1616070975,14481833|15157064
976,1616070976,14481833|14671860|15157064
977,1616070977/88761488,14804253
978,1616070978,15102173
979,1616070979,15102173
980,1616070980,15102173
981,1616070981,15102173
982,1616070982,15539983|15539984|15539985
983,1616070983/88761750,14921004
984,1616070984/88761490,15201033
985,1616070985/88761491,15145171|15405075
986,1616070986,15539983
987,1616070987,15539983
988,1616070988,15539983
989,1616070989,15539983
990,1616070990,15539983|15539984
991,1616070991,15539983|15539984
992,1616070992/88761492,14197589|15151088|15185963|15192099|15334065|15526998|6642591
993,1616070993,15570048
994,1616070994,15436258|15471068|15570048|15570050
995,1616070995,15471068|15570048
996,1616070996/88761493,15640966
997,1616070997/88761494,15640966
998,1616070998/88761495,14968998|15078922|15090390|15242090
999,1616070999,15471069
1000,1616071000,15471069
1001,1616071001,15348971|15471069
1002,1616071002,15471069
1003,1616071003,15554043
1004,1616071004,15348971|15471069
